"OBJECTID_1","Suitability","Jurisdiction","RPC","Acres","Shape_Length","Shape_Area"
0,"Not Suited","Stowe","LCPC",71.5242069103453,0,0
0,"Well Suited","Stowe","LCPC",83.626182898174,0,0
0,"Not Rated","Stowe","LCPC",84.0429893191636,0,0
0,"Well Suited","Stowe","LCPC",9.25048592170682,0,0
0,"Moderately Suited","Stowe","LCPC",35.083850447724,0,0
0,"Not Suited","Stowe","LCPC",68.4561091498862,0,0
0,"Not Rated","Stowe","LCPC",17.1122706939676,0,0
0,"Well Suited","Stowe","LCPC",22.499726831512,0,0
0,"Well Suited","Stowe","LCPC",39.1295795312382,0,0
0,"Marginally Suited","Stowe","LCPC",21.1534282610827,0,0
0,"Marginally Suited","Stowe","LCPC",14.4445845119153,0,0
0,"Marginally Suited","Stowe","LCPC",39.5857813384711,0,0
0,"Not Suited","Stowe","LCPC",65.91673180397,0,0
0,"Marginally Suited","Stowe","LCPC",16.4749467244032,0,0
0,"Moderately Suited","Stowe","LCPC",105.69700080283,0,0
0,"Not Rated","Stowe","LCPC",11.7925758485205,0,0
0,"Marginally Suited","Stowe","LCPC",6.94295245190121,0,0
0,"Not Rated","Morristown","LCPC",39.0201687653914,0,0
0,"Marginally Suited","Morristown","LCPC",5.39420874339365,0,0
0,"Well Suited","Morristown","LCPC",21.2093124276525,0,0
